Data are continuously updated and reviewed.
The format of this file is as follows:
POS.  1-8   = Date CCYYMMDD
20051118       0.0     1
20051119       0.0     1
20051120       0.0     1
20051121       0.0     1
20051122       0.0     1
20051123       0.0     1
20051124       0.0     1
20051125       2.0     1
20051126       0.0     1
20051127       0.0     1
20051128       0.0     1
20051129       0.0     1
20051130       0.0     1
20051201       0.0     1
20051202       0.0     1
20051203       0.0     1
20051204       0.0     1
20051205       0.2     1
20051206       0.0     1
20051207       0.0     1
20051208       0.0     1
20051209       0.0     1
20051210       0.0     1
20051211       0.0     1
20051212       0.0     1
20051213       0.0     1
20051214       0.0     1
20051215       0.0     1
20051216       5.5     1
20051217       0.0     1
20051218       0.0     1
20051219       0.0     1
20051220       0.0     1
20051221       0.0     1
20051222       0.0     1
20051223       0.0     1
20051224       0.0     1
20051225       0.0     1
20051226       0.0     1
20051227       0.0     1
20051228       0.0     1
20051229       0.0     1
20051230       0.0     1
20051231       0.0     1
20060101       0.0     1
20060102       0.0     1
20060103       0.0     1
20060104       0.0     1
20060105       0.0     1
20060106       0.0     1
20060107       0.0     1
20060108       0.0     1
20060109       0.0     1
20060110       0.0     1
20060111       0.0     1
20060112       0.0     1
20060113       0.0     1
20060114       1.0     1
20060115       0.0     1
20060116       0.0     1
20060117       0.0     1
20060118       0.0     1
20060119       0.0     1
20060120       0.0     1
20060121       0.2     1
20060122       2.0     1
20060123       0.0     1
20060124       0.0     1
20060125       0.0     1
20060126       0.0     1
20060127       0.0     1
20060128       0.0     1
20060129       0.0     1
20060130       0.0     1
20060131       0.0     1
20060201       0.0     1
20060202       0.0     1
20060203       0.0     1
20060204       0.0     1
20060205       0.0     1
20060206       0.0     1
20060207       0.0     1
20060208       0.0     1
20060209       0.0     1
20060210       0.0     1
20060211       0.0     1
20060212       0.0     1
20060213       0.0     1
20060214       0.0     1
20060215       0.0     1
20060216       0.0     1
20060217       0.0     1
20060218       0.0     1
20060219       9.5     1
20060220       7.0     1
20060221       0.0     1
20060222       0.0     1
20060223       0.0     1
20060224       0.0     1
20060225       0.0     1
20060226       1.7     1
20060227      26.5     1
20060228       0.0     1
20060301       7.3     1
20060302       0.0     1
20060303       0.0     1
20060304       0.0     1
20060305       0.0     1
20060306       0.0     1
20060307       0.0     1
20060308       0.0     1
20060309       0.0     1
20060310       0.0     1
20060311       4.0     1
20060312       0.0     1
20060313       0.0     1
20060314       0.0     1
20060315       0.0     1
20060316       0.0     1
20060317       0.0     1
20060318       0.0     1
20060319       0.0     1
20060320       0.0     1
20060321       0.0     1
20060322       0.0     1
20060323       0.0     1
20060324       0.0     1
20060325       0.0     1
20060326       0.5     1
20060327       0.0     1
20060328       0.0     1
20060329       0.0     1
20060330       0.0     1
20060331       0.0     1
20060401       0.0     1
20060402       0.0     1
20060403       3.0     1
20060404       4.0     1
20060405       0.0     1
20060406       3.0     1
20060407       0.0     1
20060408       0.0     1
20060409       0.0     1
20060410       0.0     1
20060411       0.0     1
20060412       0.0     1
20060413       1.0     1
20060414       0.0     1
20060415       0.0     1
20060416       0.0     1
20060417       0.0     1
20060418       0.0     1
20060419       0.0     1
20060420       0.0     1
20060421      51.0     1
20060422       7.5     1
20060423      15.0     1
20060424       0.0     1
20060425       0.0     1
20060426       0.0     1
20060427       0.0     1
20060428       0.0     1
20060429       0.0     1
20060430       0.0     1
20060501       0.0     1
20060502       0.0     1
20060503       9.0     1
20060504       1.0     1
20060505      28.5     1
20060506       2.0     1
20060507       0.0     1
20060508       0.0     1
20060509       0.0     1
20060510       0.0     1
20060511       0.0     1
20060512       0.0     1
20060513       4.0     1
20060514       0.0     1
20060515       0.0     1
20060516      33.0     1
20060517      63.0     1
20060518      13.0     1
20060519      46.0     1
20060520      16.5     1
20060521       6.5     1
20060522      28.0     1
20060523       0.0     1
20060524       0.0     1
20060525       0.0     1
20060526      62.0     1
20060527       0.0     1
20060528       0.0     1
20060529       0.0     1
20060530       0.0     1
20060531       0.0     1
20060601      27.0     1
20060602       0.0     1
20060603       0.0     1
20060604       0.0     1
20060605       0.0     1
20060606       0.0     1
20060607       0.0     1
20060608       0.0     1
20060609       0.0     1
20060610       0.0     1
20060611       2.0     1
20060612     125.5     1
20060613      14.0     1
20060614       0.0     1
20060615       0.0     1
20060616       0.0     1
20060617       0.0     1
20060618       0.0     1
20060619       0.0     1
20060620       0.0     1
20060621      16.0     1
20060622       0.0     1
20060623       0.0     1
20060624       0.0     1
20060625       0.0     1
20060626       0.0     1
20060627       8.5     1
20060628       0.0     1
20060629       0.0     1
20060630       0.0     1
20060701       0.0     1
20060702       2.0     1
20060703       2.0     1
20060704       0.0     1
20060705      23.0     1
20060706      42.5     1
20060707       0.0     1
20060708       0.0     1
20060709       0.0     1
20060710       0.0     1
20060711      20.5     1
20060712      27.5     1
20060713       8.0     1
20060714       5.0     1
20060715      18.5     1
20060716       0.0     1
20060717       1.5     1
20060718       0.0     1
20060719       0.0     1
20060720       4.5     1
20060721       0.0     1
20060722       6.0     1
20060723       2.0     1
20060724       0.0     1
20060725       6.0     1
20060726      21.5     1
20060727       2.5     1
20060728       0.0     1
20060729       0.0     1
20060730      11.0     1
20060731       3.0     1
20060801       6.0     1
20060802       1.0     1
20060803      31.5     1
20060804       0.0     1
20060805       0.0     1
20060806       0.0     1
20060807      34.0     1
20060808       3.5     1
20060809       0.0     1
20060810       1.5     1
20060811      28.0     1
20060812       0.0     1
20060813       0.2     1
20060814      32.0     1
20060815       0.6     1
20060816       0.0     1
20060817       0.0     1
20060818      18.0     1
20060819       0.0     1
20060820       0.0     1
20060821       0.0     1
20060822       0.0     1
20060823       0.0     1
20060824       0.0     1
20060825       0.0     1
20060826       0.0     1
20060827       0.0     1
20060828      11.0     1
20060829       6.0     1
20060830       0.0     1
20060831       0.0     1
20060901       0.0     1
20060902       0.0     1
20060903       0.0     1
20060904       0.0     1
20060905       0.0     1
20060906       0.0     1
20060907       0.0     1
20060908       0.0     1
20060909       0.0     1
20060910       0.0     1
20060911       0.0     1
20060912       0.0     1
20060913       0.0     1
20060914       0.0     1
20060915      22.5     1
20060916       5.5     1
20060917       2.0     1
20060918      10.5     1
20060919       0.0     1
20060920       0.0     1
20060921       0.0     1
20060922       0.0     1
20060923       0.0     1
20060924      15.5     1
20060925       1.5     1
20060926       0.0     1
20060927       0.0     1
20060928       0.0     1
20060929       0.0     1
20060930      18.0     1
20061001       0.3     1
20061002       0.0     1
20061003       0.0     1
20061004       0.0     1
20061005       0.0     1
20061006       0.0     1
20061007      12.5     1
20061008       4.5     1
20061009       0.5     1
20061010       0.0     1
20061011       0.0     1
20061012       0.0     1
20061013       0.0     1
20061014       0.0     1
20061015       0.0     1
20061016       0.0     1
20061017       0.0     1
20061018       0.0     1
20061019       0.0     1
